IOC, Valid From, Valid Until, Link
test-pn.ru,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--52ab7270-6731-48c1-8cbd-293bb20450c7
test-pn.site,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--03779a11-1169-4782-a8ed-91f4e4de62dc
topttr.com,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7aae9027-5803-43c7-a2e2-135933dff71e
trust-flare.ru,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0b9e9d57-d501-4bda-a326-c42915909ee4
trust-flare.site,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f5f2de3d-d008-404c-b1a1-d25a062bb0a1
trustdwnl.ru,2023-09-01T00:00:00Z,2024-02-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5ba7449f-6980-4e2a-b189-61f672dd4308
utr-gavlup.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a6dc3eb7-4aab-4036-af54-f10dd1699f3d
utr-jopass.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--755e813a-5e34-4b0c-a6cc-3b146e7516d9
utr-krubz.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1661bf83-1fda-4593-9fc8-77fb492395b4
utr-provit.com,2024-04-29T00:00:00Z,2024-10-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--85839370-ce37-4376-8f01-a80a81697a47
ads-analyze.online,2023-12-17T00:00:00Z,2024-06-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e80dc02b-650e-44de-a9dc-202d7cf3f812
ads-analyze.site,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bdb6fde0-7ee9-4560-825b-92b514261c08
ads-analyze.top,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--07200b2e-e1d4-40ea-851d-55f9d07db501
ads-analyze.xyz,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--09fb0897-28f8-48a0-b924-bc6cabe3bbb4
ads-change.online,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--232982aa-ac6d-4bc2-9783-9c8e2dcf7c83
ads-change.site,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7e3d0601-6652-4f64-bac5-b9d87d209460
ads-change.top,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--72b9c661-40ea-4945-a9dc-9d76b2c46c0f
ads-change.xyz,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--685746d5-0903-4ebb-8769-3b967d3a5c44
ads-creep.top,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0a77c636-174f-4108-856c-eb1d519d8e71
ads-creep.xyz,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e38bd5b9-33fb-438f-ac72-22a73ddbdde1
ads-eagle.top,2024-02-01T00:00:00Z,2024-07-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b7e3d39c-a1c1-4785-869b-1bb6f6933cc2
