IOC, Valid From, Valid Until, Link
https://mnjk-jk.bsdfg-zmp-q-n.shop/1.mp4,2025-02-21T00:00:00Z,2025-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--55676401-e88a-487a-99a9-0e38e6bb1de9
http://83.217.208.130/xfiles/VIDA.mp4,2025-02-06T00:00:00Z,2025-08-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2d7b8123-8cdd-405e-91b8-dc4f80be13d4
https://recaptcha-verify-7z.pages.dev/,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--68766b6f-2bc1-48af-a598-bf418a694597
https://yob.yrwebsdf.shop/1a.m4a,2025-02-19T00:00:00Z,2025-08-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--037fd60c-5331-4c78-a948-0309d93705a8
https://cleaning-devices-k.pages.dev/,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c5804138-97da-4753-a2cc-ec6d375a994b
https://gdfg-23rwe.pages.dev/index.html,2025-02-24T00:00:00Z,2025-08-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7a888c86-e86c-4a7c-8d20-9464c9f5a7b5
https://ai.fdswgw.shop/one.mp4,2025-02-22T00:00:00Z,2025-08-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--afc68445-585e-4245-9c7b-731cfad489bc
https://hur.bweqlkjr.shop/m41.mp4,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--18af9822-20fd-4639-a20d-a09d694b07c6
https://discover-travel-agency.pro/walking.mp3,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--84230ab2-1b14-4985-8314-199ad9dcbfa5
https://discover-travel-agency.pro/1.m4a,2025-02-17T00:00:00Z,2025-08-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6c8bc0be-2bb0-46e9-a15c-c42b8620e90f
https://start.cleaning-room-device.shop/sha589.m4a,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--80d6da3c-2891-4ee2-a90f-d7c8ee5b26cc
https://raw.githubusercontent.com/fuad686337/tyu/refs/heads/main/BEGIMOT.xll,2025-02-03T00:00:00Z,2025-08-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--136c05a1-e22a-4d49-972d-01bf4c36547a
https://recaptcha-verify-9m.pages.dev/,2025-02-04T00:00:00Z,2025-08-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b3807bf1-f106-43a9-b015-da0ee755a7b5
https://note1.nz7bn.pro/nnp.mp4,2025-02-24T00:00:00Z,2025-08-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--98c9ca96-9c5f-4225-861b-d411ae955b9b
https://recaptcha-verify-4h.pro/xfiles/kangarooing.vsdx,2025-02-11T00:00:00Z,2025-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d72829c9-19c3-4353-8e54-792f9bbfd534
https://1a-a1.pages.dev/,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8955028d-ef18-4eff-89f7-aa24d9b85395
https://b1-c1-k8.pages.dev/,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2938281b-cdf4-4fa8-bd8d-4029f4d24a47
https://human-verify.shop/xfiles/verify.mp4,2025-02-10T00:00:00Z,2025-08-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--87a209b0-aea6-49d2-9139-9d5c3ae870dd
http://83.217.208.130/xfiles/trip.mp4,2025-02-05T00:00:00Z,2025-08-04T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b1c394a1-9758-4022-b33e-e13f3560fa82
http://83.217.208.130/xfiles/VIDA.mp3,2025-02-06T00:00:00Z,2025-08-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--99f99599-9f2a-4f3b-8435-67bf3f36126a
https://recaptcha-verify-4h.pro/xfiles/verify.mp4,2025-02-11T00:00:00Z,2025-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--05be4557-8a0c-4b5e-ad56-c1ed161d5ad9
human-verify-4r.pro,2025-02-10T00:00:00Z,2025-08-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--81a9f37a-4e1b-4f29-be6b-265e459e1c39
1a-a1.pages.dev,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2cd2ff8a-5606-4f7a-8d66-d3e7a7cb8c09
recaptcha-verify-4h.pro,2025-02-11T00:00:00Z,2025-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--72f0865a-6066-4933-89ea-238df4a5a24f
hur.bweqlkjr.shop,2025-02-20T00:00:00Z,2025-08-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6d9dc81a-0556-4ce0-9504-a389e5475f0f
recaptcha-verify-2e.pages.dev,2025-02-07T00:00:00Z,2025-08-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7c89b001-0d53-41e6-8f7a-fc46d6dfc3eb
human-verify-7u.pages.dev,2025-02-11T00:00:00Z,2025-08-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f01f4de4-39d1-4bab-822d-e39ed242aaa3
you-insk-bad.pages.dev,2025-02-16T00:00:00Z,2025-08-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1f424eb9-fb0b-40e3-9140-5ee14eacee72
recaptcha-verify-9m.pages.dev,2025-02-04T00:00:00Z,2025-08-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4b5b3f35-e85e-4499-9c4e-6a8555e15bde
note1.nz7bn.pro,2025-02-24T00:00:00Z,2025-08-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--74f68c2b-e264-41fe-92f0-43628fa3376f
gdfg-23rwe.pages.dev,2025-02-24T00:00:00Z,2025-08-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--40c51160-10db-4ebe-8474-dbbafb8c3946
recaptha-verify-5q.pages.dev,2025-01-23T00:00:00Z,2025-07-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bc524e46-db57-46a3-979f-0eec3fd901ed
mnjk-jk.bsdfg-zmp-q-n.shop,2025-02-21T00:00:00Z,2025-08-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae70e054-895c-4f0d-9134-ab609e509629
discover-travel-agency.pro,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d40f2398-efc2-48f9-8a45-1492d2d2e6b6
cleaning-devices-k.pages.dev,2025-02-18T00:00:00Z,2025-08-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--001b924d-24e3-4ea9-a350-316069729dc5
